url,id,cyclomatic_complexity,conditional_statements,physical_lines,non_blank_lines,lines_of_code,statements,if_statements,switch_statements,case_labels,ternary_expressions,loops,catch_clauses,boolean_operators,max_nesting_depth,method_calls,return_statements,throw_statements,break_continue,variable_declarations,distinct_variables,field_variables,parameter_variables,local_variables,unresolved_names,ast_nodes
https://github.com/tommyettinger/RegExodus/blob/48a8167a5dc1e381fc741fabd425965a22aa1503/src/main/java/regexodus/Term.java#L1146-L1159,tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term-L1146_L1159,5,2,14,14,14,12,2,0,0,0,1,0,1,3,0,0,0,2,2,6,0,3,3,0,77
https://github.com/tommyettinger/RegExodus/blob/48a8167a5dc1e381fc741fabd425965a22aa1503/src/main/java/regexodus/Term.java#L1242-L1246,tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term-L1242_L1246,4,0,5,5,5,4,0,0,0,0,1,0,2,1,0,0,0,0,1,5,0,3,2,0,52
https://github.com/tommyettinger/RegExodus/blob/48a8167a5dc1e381fc741fabd425965a22aa1503/src/main/java/regexodus/Term.java#L1462-L1464,tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term-L1462_L1464,1,0,3,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,1,0,21
https://github.com/tommyettinger/RegExodus/blob/48a8167a5dc1e381fc741fabd425965a22aa1503/src/main/java/regexodus/Term.java#L1474-L1476,tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term-L1474_L1476,1,0,3,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,1,0,21
https://github.com/tommyettinger/RegExodus/blob/48a8167a5dc1e381fc741fabd425965a22aa1503/src/main/java/regexodus/Term.java#L1618-L1626,tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term-L1618_L1626,3,2,9,9,9,8,1,0,0,1,0,0,0,1,7,0,0,0,0,3,2,0,1,0,61
https://github.com/tommyettinger/RegExodus/blob/48a8167a5dc1e381fc741fabd425965a22aa1503/src/main/java/regexodus/Term.java#L1633-L1635,tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term-L1633_L1635,1,0,3,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,1,0,21
https://github.com/tommyettinger/RegExodus/blob/48a8167a5dc1e381fc741fabd425965a22aa1503/src/main/java/regexodus/Term.java#L1650-L1653,tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term-L1650_L1653,2,1,4,4,4,5,1,0,0,0,0,0,0,1,4,0,0,0,0,2,1,0,1,0,32
https://github.com/tommyettinger/RegExodus/blob/48a8167a5dc1e381fc741fabd425965a22aa1503/src/main/java/regexodus/Term.java#L1841-L1850,tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term-L1841_L1850,5,2,10,10,10,7,2,0,0,0,1,0,1,3,0,0,0,1,1,5,0,0,5,0,55
https://github.com/tommyettinger/RegExodus/blob/48a8167a5dc1e381fc741fabd425965a22aa1503/src/main/java/regexodus/Term.java#L1895-L1912,tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term-L1895_L1912,5,3,18,17,17,17,3,0,0,0,1,0,0,2,2,0,3,0,3,10,2,0,8,1,144
https://github.com/tommyettinger/RegExodus/blob/48a8167a5dc1e381fc741fabd425965a22aa1503/src/main/java/regexodus/Term.java#L1975-L2002,tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term-L1975_L2002,10,6,28,26,26,27,6,0,0,0,3,0,0,2,3,0,5,0,0,9,0,0,9,1,199
https://github.com/tommyettinger/RegExodus/blob/48a8167a5dc1e381fc741fabd425965a22aa1503/src/main/java/regexodus/Term.java#L521-L539,tommyettinger-RegExodus-48a8167a5dc1e381fc741fabd425965a22aa1503-Term-L521_L539,8,2,19,19,19,14,1,1,4,0,1,0,1,2,2,0,1,4,0,8,0,2,6,1,86
https://github.com/tud-fop/j-Algo/blob/f59fbbd9ccc3f41d6866fda44324622e2b47eef2/src/main/java/c00/parser/C00Parser.java#L2611-L2627,tud-fop-j-Algo-f59fbbd9ccc3f41d6866fda44324622e2b47eef2-C00Parser-L2611_L2627,5,3,17,16,16,11,3,0,0,0,0,0,1,3,2,1,1,0,2,2,0,0,2,7,79
https://github.com/tud-fop/j-Algo/blob/f59fbbd9ccc3f41d6866fda44324622e2b47eef2/src/main/java/c00/parser/C00Parser.java#L3663-L3671,tud-fop-j-Algo-f59fbbd9ccc3f41d6866fda44324622e2b47eef2-C00Parser-L3663_L3671,2,1,9,8,8,5,1,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,2,4,35
https://github.com/tud-fop/j-Algo/blob/f59fbbd9ccc3f41d6866fda44324622e2b47eef2/src/main/java/c00/parser/C00Parser.java#L4496-L4505,tud-fop-j-Algo-f59fbbd9ccc3f41d6866fda44324622e2b47eef2-C00Parser-L4496_L4505,2,1,10,9,9,6,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,5,38
https://github.com/tvesalainen/bcc/blob/8bfbb307418a422d57370b2df12fdfb1126f3407/src/main/java/org/vesalainen/bcc/ByteCodeDump.java#L428-L437,tvesalainen-bcc-8bfbb307418a422d57370b2df12fdfb1126f3407-ByteCodeDump-L428_L437,3,1,10,10,10,6,1,0,0,0,1,0,0,2,3,0,0,0,2,10,2,1,7,0,71
https://github.com/uber-common/jvm-profiler/blob/07ecfce5bbae89cae1415296d4c6eb7cdd7b7dfa/src/main/java_datadog/com/uber/profiling/reporters/DatadogOutputReporter.java#L43-L49,uber-common-jvm-profiler-07ecfce5bbae89cae1415296d4c6eb7cdd7b7dfa-DatadogOutputReporter-L43_L49,2,1,7,6,6,4,1,0,0,0,0,0,0,1,2,0,0,0,1,6,0,2,4,0,52
https://github.com/unitsofmeasurement/unit-ri/blob/d412fc0b790d7c050dcfb2cba24a4316ece24b5c/src/main/java/tec/units/ri/internal/format/l10n/DecimalFormat.java#L1895-L1900,unitsofmeasurement-unit-ri-d412fc0b790d7c050dcfb2cba24a4316ece24b5c-DecimalFormat-L1895_L1900,3,1,6,6,6,4,1,0,0,0,0,0,1,1,3,0,0,0,0,5,1,1,3,0,40
https://github.com/unitsofmeasurement/unit-ri/blob/d412fc0b790d7c050dcfb2cba24a4316ece24b5c/src/main/java/tec/units/ri/internal/format/l10n/DecimalFormat.java#L1927-L1931,unitsofmeasurement-unit-ri-d412fc0b790d7c050dcfb2cba24a4316ece24b5c-DecimalFormat-L1927_L1931,4,2,5,5,5,5,1,0,0,1,0,0,1,1,3,0,0,0,1,6,2,1,3,0,49
https://github.com/unitsofmeasurement/unit-ri/blob/d412fc0b790d7c050dcfb2cba24a4316ece24b5c/src/main/java/tec/units/ri/internal/format/l10n/DecimalFormat.java#L1941-L1946,unitsofmeasurement-unit-ri-d412fc0b790d7c050dcfb2cba24a4316ece24b5c-DecimalFormat-L1941_L1946,3,1,6,6,6,4,1,0,0,0,0,0,1,1,3,0,0,0,0,5,1,1,3,0,40
https://github.com/vangj/jbayes/blob/4f3a542a4cab356b2b4a3d5d735ae0346429ef2d/src/main/java/com/github/vangj/jbayes/inf/exact/graph/pptc/Evidence.java#L259-L263,vangj-jbayes-4f3a542a4cab356b2b4a3d5d735ae0346429ef2d-Evidence-L259_L263,2,1,5,5,5,3,1,0,0,0,0,0,0,1,3,0,0,0,0,3,1,1,1,0,25
https://github.com/vangj/jbayes/blob/4f3a542a4cab356b2b4a3d5d735ae0346429ef2d/src/main/java/com/github/vangj/jbayes/inf/exact/graph/pptc/Evidence.java#L266-L268,vangj-jbayes-4f3a542a4cab356b2b4a3d5d735ae0346429ef2d-Evidence-L267_L267,1,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,8
https://github.com/vangj/jbayes/blob/4f3a542a4cab356b2b4a3d5d735ae0346429ef2d/src/main/java/com/github/vangj/jbayes/inf/exact/sampling/Table.java#L40-L51,vangj-jbayes-4f3a542a4cab356b2b4a3d5d735ae0346429ef2d-Table-L40_L51,3,1,12,12,12,10,1,0,0,0,1,0,0,2,7,1,0,0,6,7,0,1,6,0,102
https://github.com/vincentrussell/java-ini-parser/blob/954dd3836aa39dd170202f95e356da1eb86c894d/src/main/java/com/github/vincentrussell/ini/Ini.java#L153-L156,vincentrussell-java-ini-parser-954dd3836aa39dd170202f95e356da1eb86c894d-Ini-L153_L156,1,0,4,4,4,3,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,1,2,0,27
https://github.com/vizor-games/infraworld-cornerstone/blob/2f8c792393fd8bbfc09d5bfdd36114230f64aa5c/src/main/java/com/vizor/unreal/convert/CastGenerator.java#L242-L252,vizor-games-infraworld-cornerstone-2f8c792393fd8bbfc09d5bfdd36114230f64aa5c-CastGenerator-L242_L252,2,1,11,11,11,6,1,0,0,0,0,0,0,1,36,0,0,0,0,6,2,2,2,1,134
https://github.com/vizor-games/infraworld-cornerstone/blob/2f8c792393fd8bbfc09d5bfdd36114230f64aa5c/src/main/java/com/vizor/unreal/preprocess/NestedTypesRemover.java#L117-L128,vizor-games-infraworld-cornerstone-2f8c792393fd8bbfc09d5bfdd36114230f64aa5c-NestedTypesRemover-L117_L128,2,1,12,12,12,3,1,0,0,0,0,0,0,1,22,2,0,0,0,2,1,1,0,1,75
https://github.com/vmzakharov/dataframe-ec/blob/b5cef516c1f02207399f751ba922f9e5347f8f3c/src/main/java/io/github/vmzakharov/ecdataframe/dataset/DoubleFormatter.java#L33-L42,vmzakharov-dataframe-ec-b5cef516c1f02207399f751ba922f9e5347f8f3c-DoubleFormatter-L33_L42,2,0,10,10,10,3,0,0,0,0,0,1,0,2,7,1,1,0,0,2,0,2,0,0,37
https://github.com/vmzakharov/dataframe-ec/blob/b5cef516c1f02207399f751ba922f9e5347f8f3c/src/main/java/io/github/vmzakharov/ecdataframe/dataset/LongFormatter.java#L33-L43,vmzakharov-dataframe-ec-b5cef516c1f02207399f751ba922f9e5347f8f3c-LongFormatter-L33_L43,2,0,11,11,11,3,0,0,0,0,0,1,0,2,7,1,1,0,0,2,0,2,0,0,37
https://github.com/wso2/config-mapper/blob/353b0829d3bf3dae92312dea6ff1dddff9a74fe6/src/main/java/org/wso2/config/mapper/KeyMapper.java#L61-L63,wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-KeyMapper-L62_L62,1,0,3,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,2,0,11
https://github.com/wso2/config-mapper/blob/353b0829d3bf3dae92312dea6ff1dddff9a74fe6/src/main/java/org/wso2/config/mapper/MetaDataParser.java#L126-L134,wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-MetaDataParser-L126_L134,4,3,9,9,9,5,2,0,0,1,0,0,0,2,6,0,0,0,1,5,0,2,3,1,56
https://github.com/wso2/config-mapper/blob/353b0829d3bf3dae92312dea6ff1dddff9a74fe6/src/main/java/org/wso2/config/mapper/Validator.java#L154-L160,wso2-config-mapper-353b0829d3bf3dae92312dea6ff1dddff9a74fe6-Validator-L154_L160,3,2,7,7,7,4,2,0,0,0,0,0,0,2,4,0,0,0,0,4,1,1,2,0,51
https://github.com/xcsp3team/XCSP3-Java-Tools/blob/1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0/src/main/java/org/xcsp/modeler/implementation/ProblemDataHandler.java#L176-L181,xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-ProblemDataHandler-L176_L181,3,1,6,6,6,4,0,0,0,1,0,1,0,2,3,2,0,0,0,2,0,2,0,0,33
https://github.com/xcsp3team/XCSP3-Java-Tools/blob/1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0/src/main/java/org/xcsp/modeler/implementation/ProblemDataHandler.java#L186-L192,xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-ProblemDataHandler-L186_L192,3,1,7,7,7,5,0,0,0,1,0,1,0,2,4,2,0,0,0,3,0,3,0,0,38
https://github.com/xcsp3team/XCSP3-Java-Tools/blob/1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0/src/main/java/org/xcsp/parser/XParser.java#L331-L339,xcsp3team-XCSP3-Java-Tools-1567b06e77cb2a8b73a1ce65e4773cbf08f59ce0-XParser-L331_L339,3,2,9,9,9,8,2,0,0,0,0,0,0,2,11,0,0,0,3,7,0,1,6,1,90
https://github.com/ysc/word/blob/daa57fa34645e39c6e0214d1f4698134963b65be/src/main/java/org/apdplat/word/dictionary/DictionaryFactory.java#L211-L220,ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-DictionaryFactory-L211_L220,4,1,10,10,10,6,1,0,0,0,2,0,0,3,7,0,0,0,3,7,0,1,6,0,77
https://github.com/ysc/word/blob/daa57fa34645e39c6e0214d1f4698134963b65be/src/main/java/org/apdplat/word/dictionary/DictionaryTools.java#L101-L113,ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-DictionaryTools-L101_L113,5,1,13,13,10,6,1,0,0,0,0,0,3,1,8,1,0,0,0,4,1,1,2,2,62
https://github.com/ysc/word/blob/daa57fa34645e39c6e0214d1f4698134963b65be/src/main/java/org/apdplat/word/lucene/ChineseWordTokenizer.java#L139-L141,ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-ChineseWordTokenizer-L139_L141,2,1,3,3,3,2,1,0,0,0,0,0,0,1,4,0,0,0,0,2,1,1,0,0,19
https://github.com/ysc/word/blob/daa57fa34645e39c6e0214d1f4698134963b65be/src/main/java/org/apdplat/word/lucene/ChineseWordTokenizer.java#L148-L150,ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-ChineseWordTokenizer-L148_L150,2,1,3,3,3,2,1,0,0,0,0,0,0,1,4,0,0,0,0,2,1,1,0,0,19
https://github.com/ysc/word/blob/daa57fa34645e39c6e0214d1f4698134963b65be/src/main/java/org/apdplat/word/segmentation/impl/PureEnglish.java#L82-L88,ysc-word-daa57fa34645e39c6e0214d1f4698134963b65be-PureEnglish-L82_L88,3,2,7,7,7,5,2,0,0,0,0,0,0,1,3,1,0,0,0,2,0,1,1,0,33
https://github.com/yuch7/cwlexec/blob/08b3e8ac1017f5a43d4d33699d1c9d4cb32a89e1/src/main/java/com/ibm/spectrumcomputing/cwl/parser/util/IOUtil.java#L469-L475,yuch7-cwlexec-08b3e8ac1017f5a43d4d33699d1c9d4cb32a89e1-IOUtil-L469_L475,7,1,7,7,7,2,1,0,0,0,0,0,5,1,9,0,0,0,0,2,0,1,1,1,59
https://github.com/Zettelkasten-Team/Zettelkasten/blob/b68dc7638b9f9287c9528d4171a9014e8ba3eed3/src/main/java/de/danielluedecke/zettelkasten/tasks/importtasks/ImportFromZkn.java#L621-L638,Zettelkasten-Team-Zettelkasten-b68dc7638b9f9287c9528d4171a9014e8ba3eed3-ImportFromZkn-L621_L638,3,1,18,18,9,7,1,0,0,0,1,0,0,2,7,0,0,0,2,6,1,0,5,1,67
https://github.com/Zettelkasten-Team/Zettelkasten/blob/b68dc7638b9f9287c9528d4171a9014e8ba3eed3/src/main/java/de/danielluedecke/zettelkasten/tasks/importtasks/ImportFromZkn.java#L771-L806,Zettelkasten-Team-Zettelkasten-b68dc7638b9f9287c9528d4171a9014e8ba3eed3-ImportFromZkn-L771_L806,13,12,36,36,32,26,12,0,0,0,0,0,0,12,26,0,0,0,1,6,0,0,6,0,314
https://github.com/3redronin/mu-server/blob/69683cf8009d7a0ac52452fd4b0abe06ffd0bf87/src/main/java/io/muserver/Http1Connection.java#L128-L134,3redronin-mu-server-69683cf8009d7a0ac52452fd4b0abe06ffd0bf87-Http1Connection-L128_L134,3,2,7,7,7,4,2,0,0,0,0,0,0,2,3,0,0,0,0,4,1,3,0,0,37
https://github.com/3redronin/mu-server/blob/69683cf8009d7a0ac52452fd4b0abe06ffd0bf87/src/main/java/io/muserver/Http1Connection.java#L176-L182,3redronin-mu-server-69683cf8009d7a0ac52452fd4b0abe06ffd0bf87-Http1Connection-L176_L182,3,2,7,7,7,6,2,0,0,0,0,0,0,2,4,0,0,0,0,3,0,2,1,1,51
https://github.com/3redronin/mu-server/blob/69683cf8009d7a0ac52452fd4b0abe06ffd0bf87/src/main/java/io/muserver/Http1Connection.java#L97-L108,3redronin-mu-server-69683cf8009d7a0ac52452fd4b0abe06ffd0bf87-Http1Connection-L97_L108,4,3,12,12,12,8,3,0,0,0,0,0,0,2,7,0,1,0,0,2,0,2,0,1,72
https://github.com/3redronin/mu-server/blob/69683cf8009d7a0ac52452fd4b0abe06ffd0bf87/src/main/java/io/muserver/MuWebSocketSessionImpl.java#L219-L220,3redronin-mu-server-69683cf8009d7a0ac52452fd4b0abe06ffd0bf87-MuWebSocketSessionImpl-L219_L220,1,0,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,2,0,12
https://github.com/3redronin/mu-server/blob/69683cf8009d7a0ac52452fd4b0abe06ffd0bf87/src/main/java/io/muserver/rest/RestHandler.java#L142-L147,3redronin-mu-server-69683cf8009d7a0ac52452fd4b0abe06ffd0bf87-RestHandler-L142_L147,2,0,6,6,6,4,0,0,0,0,0,1,0,2,3,0,0,0,0,9,0,3,6,0,38
https://github.com/albfernandez/itext2/blob/5ac684e2140a3d9a5b4c34dfd2639dcc87884ad0/src/main/java/com/lowagie/text/pdf/PdfDocument.java#L1568-L1578,albfernandez-itext2-5ac684e2140a3d9a5b4c34dfd2639dcc87884ad0-PdfDocument-L1568_L1578,4,2,11,11,11,11,2,0,0,0,0,0,1,1,13,0,0,0,5,13,0,1,12,4,146
https://github.com/albfernandez/itext2/blob/5ac684e2140a3d9a5b4c34dfd2639dcc87884ad0/src/main/java/com/lowagie/text/pdf/PdfDocument.java#L578-L585,albfernandez-itext2-5ac684e2140a3d9a5b4c34dfd2639dcc87884ad0-PdfDocument-L578_L585,4,1,8,8,8,7,1,0,0,0,1,0,1,1,6,0,0,0,2,7,2,0,5,1,82
https://github.com/albfernandez/itext2/blob/5ac684e2140a3d9a5b4c34dfd2639dcc87884ad0/src/main/java/com/lowagie/text/pdf/PRTokeniser.java#L442-L457,albfernandez-itext2-5ac684e2140a3d9a5b4c34dfd2639dcc87884ad0-PRTokeniser-L442_L457,5,2,16,16,16,14,2,0,0,0,0,0,2,1,4,0,0,2,1,3,1,0,2,0,107
https://github.com/albfernandez/itext2/blob/5ac684e2140a3d9a5b4c34dfd2639dcc87884ad0/src/main/java/com/lowagie/text/pdf/PushbuttonField.java#L520-L529,albfernandez-itext2-5ac684e2140a3d9a5b4c34dfd2639dcc87884ad0-PushbuttonField-L520_L529,5,3,10,10,10,9,3,0,0,0,0,0,1,2,5,0,0,0,3,4,0,0,4,0,71
https://github.com/alibaba/compileflow/blob/e96a05224f71bf4aa3d9fb37bba85764b2fc153f/src/main/java/com/alibaba/compileflow/engine/common/extension/PluginManager.java#L226-L231,alibaba-compileflow-e96a05224f71bf4aa3d9fb37bba85764b2fc153f-PluginManager-L226_L231,1,0,6,6,6,5,0,0,0,0,0,0,0,0,9,1,0,0,1,4,0,2,2,2,53
https://github.com/apache/dubbo-hessian-lite/blob/ca001b4658227d5122f85bcb45032a0dac4faf0d/src/main/java/com/alibaba/com/caucho/hessian/io/Hessian2Input.java#L2594-L2600,apache-dubbo-hessian-lite-ca001b4658227d5122f85bcb45032a0dac4faf0d-Hessian2Input-L2594_L2600,2,0,7,5,5,5,0,0,0,0,1,0,0,1,3,1,0,0,2,2,0,0,2,0,35
https://github.com/apache/dubbo-hessian-lite/blob/ca001b4658227d5122f85bcb45032a0dac4faf0d/src/main/java/com/alibaba/com/caucho/hessian/io/HessianDebugState.java#L588-L595,apache-dubbo-hessian-lite-ca001b4658227d5122f85bcb45032a0dac4faf0d-HessianDebugState-L588_L595,2,1,8,7,7,5,1,0,0,0,0,0,0,1,4,2,0,0,1,2,0,1,1,0,33
https://github.com/AwakenCN/InChat/blob/329de8bc3042b49aeaeb816d38b56e9de4226049/src/main/java/com/github/unclecatmyself/bootstrap/server/NettyBootstrapServer.java#L98-L104,AwakenCN-InChat-329de8bc3042b49aeaeb816d38b56e9de4226049-NettyBootstrapServer-L98_L104,2,1,7,7,7,5,1,0,0,0,0,0,0,1,7,0,0,0,0,3,1,2,0,3,63
https://github.com/axelhjalm/bitwig-midi-fighter-twister/blob/a1ad3eecd81353437619818f3a0cf4db0519194b/src/main/java/com/hjaxel/page/VolumesPage.java#L55-L60,axelhjalm-bitwig-midi-fighter-twister-a1ad3eecd81353437619818f3a0cf4db0519194b-VolumesPage-L55_L60,2,1,6,6,6,4,1,0,0,0,0,0,0,1,7,0,0,0,0,5,1,2,2,0,49
https://github.com/Azure-Samples/cassandra-proxy/blob/f184bcaa612808ad9348a629330cc6bc94c13105/src/main/java/com/microsoft/azure/cassandraproxy/ProxyClient.java#L174-L183,Azure-Samples-cassandra-proxy-f184bcaa612808ad9348a629330cc6bc94c13105-ProxyClient-L174_L183,2,1,10,10,10,5,1,0,0,0,0,0,0,1,11,0,0,0,1,7,5,0,2,4,62
https://github.com/blackbeard334/djoom3/blob/64362645420c99ac621b051a678de96883e2a329/src/main/java/neo/idlib/math/Matrix/idMatX.java#L5969-L5984,blackbeard334-djoom3-64362645420c99ac621b051a678de96883e2a329-idMatX-L5969_L5984,5,4,16,16,16,13,3,0,0,1,0,0,0,2,7,0,0,1,1,10,0,1,9,1,160
https://github.com/blackbeard334/djoom3/blob/64362645420c99ac621b051a678de96883e2a329/src/main/java/neo/idlib/Text/Parser.java#L2344-L2368,blackbeard334-djoom3-64362645420c99ac621b051a678de96883e2a329-Parser-L2344_L2368,8,5,25,25,18,12,5,0,0,0,1,0,1,3,1,0,0,3,0,6,2,0,4,0,105
https://github.com/blackbeard334/djoom3/blob/64362645420c99ac621b051a678de96883e2a329/src/main/java/neo/Sound/snd_world.java#L1522-L1526,blackbeard334-djoom3-64362645420c99ac621b051a678de96883e2a329-snd_world-L1522_L1526,2,1,5,5,5,4,1,0,0,0,0,0,0,1,2,0,0,0,1,5,0,0,5,2,47
https://github.com/blackbeard334/djoom3/blob/64362645420c99ac621b051a678de96883e2a329/src/main/java/neo/Tools/Compilers/RoqVQ/Codec.java#L269-L281,blackbeard334-djoom3-64362645420c99ac621b051a678de96883e2a329-Codec-L269_L281,7,1,13,13,13,12,1,0,0,0,0,0,5,1,9,0,0,0,0,8,5,0,3,0,198
https://github.com/cellsrg/tabbypdf/blob/def8bb08e7733a9b87e593cb5363ef82581628c1/src/main/java/ru/icc/cells/tabbypdf/detection/TableRegionDetector.java#L254-L257,cellsrg-tabbypdf-def8bb08e7733a9b87e593cb5363ef82581628c1-TableRegionDetector-L254_L257,1,0,4,4,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,1,1,1,32
https://github.com/cellsrg/tabbypdf/blob/def8bb08e7733a9b87e593cb5363ef82581628c1/src/main/java/ru/icc/cells/tabbypdf/extraction/PdfDataExtractor.java#L101-L106,cellsrg-tabbypdf-def8bb08e7733a9b87e593cb5363ef82581628c1-PdfDataExtractor-L101_L106,1,0,6,6,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,2,0,1,1,0,54
https://github.com/codelibs/jcifs/blob/c9ad4eeaf763ad764cb485c4149a0b236eaa7d3e/src/main/java/jcifs/smb/SmbSessionImpl.java#L898-L902,codelibs-jcifs-c9ad4eeaf763ad764cb485c4149a0b236eaa7d3e-SmbSessionImpl-L898_L902,2,1,5,5,5,4,1,0,0,0,0,0,0,1,4,0,1,0,1,4,0,0,4,0,40
https://github.com/codelibs/jcifs/blob/c9ad4eeaf763ad764cb485c4149a0b236eaa7d3e/src/main/java/jcifs/smb/SmbSessionImpl.java#L949-L955,codelibs-jcifs-c9ad4eeaf763ad764cb485c4149a0b236eaa7d3e-SmbSessionImpl-L949_L955,2,0,7,7,7,4,0,0,0,0,0,1,0,2,5,0,0,0,0,4,1,2,1,0,36
https://github.com/dakusui/jcunit/blob/5e081ae71f7e1ab8326aed77612a97c983c9dc06/src/main/java/com/github/dakusui/jcunit8/pipeline/stages/generators/IpoGplus.java#L200-L202,dakusui-jcunit-5e081ae71f7e1ab8326aed77612a97c983c9dc06-IpoGplus-L201_L201,1,0,3,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,1,1,1,16
https://github.com/dakusui/jcunit/blob/5e081ae71f7e1ab8326aed77612a97c983c9dc06/src/main/java/com/github/dakusui/jcunit8/pipeline/stages/Joiner.java#L322-L327,dakusui-jcunit-5e081ae71f7e1ab8326aed77612a97c983c9dc06-Joiner-L322_L327,1,0,6,6,6,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,1,0,33
https://github.com/delthas/JavaMP3/blob/8b42e48a549813b43c99db9fef525286c888a082/src/main/java/fr/delthas/javamp3/Decoder.java#L648-L660,delthas-JavaMP3-8b42e48a549813b43c99db9fef525286c888a082-Decoder-L648_L660,4,1,13,12,12,7,1,0,0,0,2,0,0,2,1,0,0,0,3,9,0,1,8,0,86
https://github.com/cacfd3a/java-nfa/blob/646a76c291253614abc5708107dee7b4387ca784/src/main/java/org/leibnizcenter/nfa/NFA.java#L101-L103,cacfd3a-java-nfa-646a76c291253614abc5708107dee7b4387ca784-NFA-L101_L103,1,0,3,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,1,5,0,1,4,0,38
https://github.com/graphstream/gs-core/blob/950b87280075f92a85b564b47ce6522ced5ba53a/src/org/graphstream/util/GraphDiff.java#L203-L210,graphstream-gs-core-950b87280075f92a85b564b47ce6522ced5ba53a-GraphDiff-L203_L210,4,3,8,7,7,6,2,0,0,1,0,0,0,2,9,0,0,0,2,7,1,4,2,0,92
https://github.com/graphstream/gs-core/blob/950b87280075f92a85b564b47ce6522ced5ba53a/src/org/graphstream/util/GraphDiff.java#L214-L215,graphstream-gs-core-950b87280075f92a85b564b47ce6522ced5ba53a-GraphDiff-L214_L215,2,1,2,2,2,2,1,0,0,0,0,0,0,1,4,0,0,0,0,5,1,4,0,0,30
https://github.com/HelixNetwork/pendulum/blob/919ae1df7ca4359aad6b9a4575beb9d3ca4de8ef/src/main/java/net/helix/pendulum/storage/rocksdb/RocksDBPersistenceProvider.java#L295-L302,HelixNetwork-pendulum-919ae1df7ca4359aad6b9a4575beb9d3ca4de8ef-RocksDBPersistenceProvider-L295_L302,2,1,8,8,8,7,1,0,0,0,0,0,0,1,5,0,0,0,4,8,2,1,5,0,72
https://github.com/inversoft/restify/blob/8522579dded221db5c3822274ecd11a2b6426082/src/main/java/com/inversoft/rest/FormDataBodyHandler.java#L156-L162,inversoft-restify-8522579dded221db5c3822274ecd11a2b6426082-FormDataBodyHandler-L156_L162,3,2,7,6,6,4,2,0,0,0,0,0,0,2,1,1,0,0,0,4,1,2,1,0,20
https://github.com/iris-edu/stationxml-seed-converter/blob/7526c0b8fd214af02a767142d97638e7bc129dd9/src/main/java/edu/iris/dmc/station/converter/SeedToXmlDocumentConverter.java#L129-L135,iris-edu-stationxml-seed-converter-7526c0b8fd214af02a767142d97638e7bc129dd9-SeedToXmlDocumentConverter-L129_L135,3,2,7,7,7,4,2,0,0,0,0,0,0,2,8,0,0,0,0,2,0,0,2,0,39
https://github.com/JoonasVali/jartin/blob/d54d145b05666c9e5661fd27ab4c128eb05f1c9f/src/main/java/ee/joonasvali/stamps/stamp/Stamp.java#L67-L71,JoonasVali-jartin-d54d145b05666c9e5661fd27ab4c128eb05f1c9f-Stamp-L67_L71,2,1,5,5,5,4,1,0,0,0,0,0,0,1,3,1,0,0,1,2,0,1,1,1,30
